SampleIndex,Timestamp,Temp,pH,Volt,EC,Weight,Weightloss,R,G,B,C,RelayStatus
959,2026-05-25 14:18:12.440,33.8,12.79,2.984,37408,115.11,82.38,1748,1906,1854,5954,ON
960,2026-05-25 14:18:12.940,33.8,12.78,2.998,37427,115.02,82.47,1753,1917,1862,5961,ON
961,2026-05-25 14:18:13.440,33.8,12.78,2.991,37447,114.94,82.55,1754,1921,1863,5910,ON
962,2026-05-25 14:18:13.940,33.8,12.79,2.999,37483,114.85,82.64,1751,1918,1860,5940,ON
963,2026-05-25 14:18:14.440,33.8,12.78,2.987,37530,114.76,82.73,1753,1924,1863,5971,ON
964,2026-05-25 14:18:14.940,33.8,12.80,2.982,37575,114.67,82.82,1756,1929,1865,5955,ON
965,2026-05-25 14:18:15.440,33.8,12.82,2.992,37619,114.59,82.90,1756,1931,1865,5922,ON
966,2026-05-25 14:18:15.940,33.8,12.81,2.993,37662,114.50,82.99,1758,1935,1867,5973,ON
967,2026-05-25 14:18:16.440,33.8,12.81,2.993,37705,114.42,83.07,1757,1937,1866,5940,ON
968,2026-05-25 14:18:16.940,33.8,12.80,2.999,37739,114.33,83.16,1753,1933,1861,5933,ON
969,2026-05-25 14:18:17.440,33.8,12.81,2.986,37768,114.24,83.25,1753,1935,1861,5990,ON
970,2026-05-25 14:18:17.940,33.8,12.82,2.988,37793,114.15,83.34,1758,1942,1868,5982,ON
971,2026-05-25 14:18:18.440,33.8,12.83,2.985,37825,114.08,83.41,1758,1945,1867,5976,ON
972,2026-05-25 14:18:18.940,33.8,12.84,2.991,37844,113.99,83.50,1750,1938,1859,5948,ON
973,2026-05-25 14:18:19.440,33.8,12.83,2.994,37873,113.90,83.59,1752,1942,1860,5979,ON
974,2026-05-25 14:18:19.940,33.8,12.83,2.983,37907,113.81,83.68,1754,1947,1862,5974,ON
975,2026-05-25 14:18:20.440,33.8,12.83,2.991,37936,113.73,83.76,1751,1945,1858,5931,ON
976,2026-05-25 14:18:20.940,33.8,12.82,2.999,37962,113.64,83.85,1748,1943,1854,5984,ON
977,2026-05-25 14:18:21.440,33.8,12.80,2.987,37977,113.56,83.93,1753,1951,1861,6014,ON
978,2026-05-25 14:18:21.940,33.8,12.79,2.992,38003,113.47,84.02,1757,1959,1865,5986,ON
979,2026-05-25 14:18:22.440,33.8,12.80,2.986,38029,113.38,84.11,1756,1959,1864,5981,ON
980,2026-05-25 14:18:22.940,33.8,12.81,2.991,38068,113.30,84.19,1755,1961,1864,5998,ON
981,2026-05-25 14:18:23.440,33.8,12.81,2.996,38109,113.21,84.28,1758,1966,1867,6014,ON
982,2026-05-25 14:18:23.940,33.8,12.80,2.993,38143,113.13,84.36,1759,1970,1869,5989,ON
983,2026-05-25 14:18:24.440,33.8,12.80,2.994,38197,113.04,84.45,1757,1969,1866,6013,ON
984,2026-05-25 14:18:24.940,33.8,12.80,2.986,38247,112.95,84.54,1758,1972,1868,6025,ON
985,2026-05-25 14:18:25.440,33.8,12.80,2.996,38285,112.87,84.62,1761,1978,1869,6029,ON
986,2026-05-25 14:18:25.940,33.8,12.80,2.990,38325,112.79,84.70,1761,1979,1869,5989,ON
987,2026-05-25 14:18:26.440,33.8,12.80,2.985,38366,112.69,84.80,1756,1976,1864,6056,ON
988,2026-05-25 14:18:26.940,33.8,12.83,2.974,38401,112.61,84.88,1765,1989,1874,6089,ON
989,2026-05-25 14:18:27.440,33.8,12.85,2.992,38439,112.52,84.97,1770,1997,1879,6053,ON
990,2026-05-25 14:18:27.940,33.8,12.85,2.996,38469,112.44,85.05,1766,1995,1875,6026,ON
991,2026-05-25 14:18:28.440,33.8,12.86,2.984,38505,112.35,85.14,1762,1991,1870,6069,ON
992,2026-05-25 14:18:28.940,33.8,12.85,2.990,38536,112.27,85.22,1767,2000,1876,6095,ON
993,2026-05-25 14:18:29.440,33.8,12.84,2.983,38562,112.18,85.31,1771,2008,1881,6089,ON
994,2026-05-25 14:18:29.940,33.8,12.85,2.979,38578,112.08,85.41,1770,2008,1880,6055,ON
995,2026-05-25 14:18:30.440,33.8,12.85,2.980,38588,111.99,85.50,1769,2009,1879,6110,ON
